Year,HOUR-PST,Avg Global Horizontal [W/m^2],,Grid Elecricity Price（$/kWh）
2016,12,916.4166,925,0.19
2016,13,908.0958,925,0.35
2016,14,843.8038,825,0.35
2016,15,715.5257,725,0.35
2016,16,546.6164,525,0.35
2016,17,352.0498,375,0.35
2016,18,142.3555,125,0.19
2016,19,5.5166,25,0.19
2016,20,0.0232,25,0.19
2016,21,0.0309,25,0.06
2016,22,0.0533,25,0.06
2016,23,0.051,25,0.06
2016,0,0.0386,25,0.06
2016,1,0.0633,25,0.06
2016,2,0.0688,25,0.06
2016,3,0.0417,25,0.06
2016,4,0.0502,25,0.06
2016,5,0.0502,25,0.06
2016,6,13.7024,25,0.06
2016,7,154.6169,175,0.06
2016,8,328.663,325,0.06
2016,9,487.543,475,0.06
2016,10,707.3623,725,0.19
2016,11,826.7203,825,0.19
2016,12,886.1664,875,0.19
2016,13,881.9246,875,0.35
2016,14,809.5687,825,0.35
2016,15,684.0507,675,0.35
2016,16,518.9694,525,0.35
2016,17,327.0979,325,0.35
2016,18,124.7421,125,0.19
2016,19,4.0291,25,0.19
2016,20,0.0278,25,0.19
2016,21,0.0433,25,0.06
2016,22,0.0456,25,0.06
2016,23,0.0471,25,0.06
2016,0,0.0394,25,0.06
2016,1,0.044,25,0.06
2016,2,0.0386,25,0.06
2016,3,0.0309,25,0.06
2016,4,0.0239,25,0.06
2016,5,0.0448,25,0.06
2016,6,7.4794,25,0.06
2016,7,94.2517,75,0.06
2016,8,326.6373,325,0.06
2016,9,546.9898,525,0.06
2016,10,709.6222,725,0.19
2016,11,827.9698,825,0.19
2016,12,891.508,875,0.19
2016,13,890.0985,875,0.35
2016,14,821.6083,825,0.35
2016,15,696.7589,675,0.35
2016,16,526.8001,525,0.35
2016,17,332.833,325,0.35
2016,18,124.9846,125,0.19
2016,19,4.0001,25,0.19
2016,20,0.007,25,0.19
2016,21,0.0178,25,0.06
2016,22,0.0309,25,0.06
2016,23,0.0579,25,0.06
2016,0,0.068,25,0.06
2016,1,0.0224,25,0.06
2016,2,0.0749,25,0.06
2016,3,0.0888,25,0.06
2016,4,0.0649,25,0.06
2016,5,0.0394,25,0.06
2016,6,8.356,25,0.06
2016,7,106.2303,125,0.06
2016,8,295.2729,275,0.06
2016,9,551.3704,575,0.06
2016,10,707.8367,725,0.19
2016,11,829.8699,825,0.19
2016,12,890.7089,875,0.19
2016,13,885.3464,875,0.35
2016,14,813.4322,825,0.35
2016,15,673.8144,675,0.35
2016,16,521.1562,525,0.35
2016,17,240.7613,225,0.35
2016,18,101.3669,125,0.19
2016,19,3.28,25,0.19
2016,20,0.0324,25,0.19
2016,21,0.0332,25,0.06
2016,22,0.0425,25,0.06
2016,23,0.0263,25,0.06
2016,0,0.0355,25,0.06
2016,1,0.0417,25,0.06
2016,2,0.0371,25,0.06
2016,3,0.0479,25,0.06
2016,4,0.0201,25,0.06
2016,5,0,0,0.06
2016,6,7.8152,25,0.06
2016,7,60.7474,75,0.06
2016,8,141.3098,125,0.06
2016,9,262.6255,275,0.06
2016,10,586.1125,575,0.19
2016,11,820.9164,825,0.19
2016,12,886.2071,875,0.19
2016,13,873.919,875,0.35
2016,14,774.3386,775,0.35
2016,15,582.9149,575,0.35
2016,16,449.833,425,0.35
2016,17,313.5996,325,0.35
2016,18,115.3999,125,0.19
2016,19,2.0703,25,0.19
2016,20,0.0185,25,0.19
2016,21,0.0278,25,0.06
2016,22,0.0355,25,0.06
2016,23,0.0386,25,0.06
2016,0,0.0332,25,0.06
2016,1,0.0348,25,0.06
2016,2,0.0301,25,0.06
2016,3,0.0301,25,0.06
2016,4,0.0309,25,0.06
2016,5,0.0433,25,0.06
2016,6,2.3486,25,0.06
2016,7,30.5633,25,0.06
2016,8,66.481,75,0.06
2016,9,176.3992,175,0.06
2016,10,255.66,275,0.19
2016,11,477.6493,475,0.19
2016,12,790.1755,775,0.19
2016,13,880.8406,875,0.35
2016,14,809.6908,825,0.35
2016,15,685.8936,675,0.35
2016,16,518.3307,525,0.35
2016,17,321.4536,325,0.35
2016,18,115.3623,125,0.19
2016,19,2.5647,25,0.19
2016,20,0.0278,25,0.19
2016,21,0.0294,25,0.06
2016,22,0.0433,25,0.06
2016,23,0.0479,25,0.06
2016,0,0.0626,25,0.06
2016,1,0.0726,25,0.06
2016,2,0.0548,25,0.06
2016,3,0.027,25,0.06
2016,4,0.0363,25,0.06
2016,5,0.0363,25,0.06
2016,6,4.0978,25,0.06
2016,7,91.2526,75,0.06
2016,8,325.7565,325,0.06
2016,9,501.6188,525,0.06
2016,10,675.9588,675,0.19
2016,11,821.3282,825,0.19
2016,12,893.63,875,0.19
2016,13,882.2491,875,0.35
2016,14,814.1888,825,0.35
2016,15,686.9532,675,0.35
2016,16,519.0351,525,0.35
2016,17,319.3311,325,0.35
2016,18,111.0208,125,0.19
2016,19,2.3924,25,0.19
2016,20,0.0116,25,0.19
2016,21,0.0386,25,0.06
2016,22,0.0525,25,0.06
2016,23,0.0371,25,0.06
2016,0,0.0317,25,0.06
2016,1,0.0417,25,0.06
2016,2,0.0502,25,0.06
2016,3,0.0533,25,0.06
2016,4,0.0703,25,0.06
2016,5,0.078,25,0.06
2016,6,9.0353,25,0.06
2016,7,113.4915,125,0.06
2016,8,334.3625,325,0.06
2016,9,535.0509,525,0.06
2016,10,692.2778,675,0.19
2016,11,808.9241,825,0.19
2016,12,865.0599,875,0.19
2016,13,858.1367,875,0.35
2016,14,791.2583,775,0.35
2016,15,670.0107,675,0.35
2016,16,507.3475,525,0.35
2016,17,313.7122,325,0.35
2016,18,107.8827,125,0.19
2016,19,1.9964,25,0.19
2016,20,0.0309,25,0.19
2016,21,0.044,25,0.06
2016,22,0.0348,25,0.06
2016,23,0.0301,25,0.06
2016,0,0.0394,25,0.06
2016,1,0.068,25,0.06
2016,2,0.0549,25,0.06
2016,3,0.0749,25,0.06
2016,4,0.0688,25,0.06
2016,5,0.0448,25,0.06
2016,6,7.8609,25,0.06
2016,7,129.8152,125,0.06
2016,8,305.3961,325,0.06
2016,9,477.9681,475,0.06
2016,10,667.2429,675,0.19
2016,11,801.7496,825,0.19
2016,12,722.0425,725,0.19
2016,13,817.1476,825,0.35
2016,14,702.2668,725,0.35
2016,15,349.9799,325,0.35
2016,16,477.1887,475,0.35
2016,17,319.8313,325,0.35
2016,18,34.6893,25,0.19
2016,19,1.1958,25,0.19
2016,20,0.0255,25,0.19
2016,21,0.0193,25,0.06
2016,22,0.0425,25,0.06
2016,23,0.034,25,0.06
2016,0,0.0317,25,0.06
2016,1,0,0,0.06
2016,2,0.0247,25,0.06
2016,3,0.0355,25,0.06
2016,4,0.0355,25,0.06
2016,5,0.034,25,0.06
2016,6,1.7666,25,0.06
2016,7,21.5681,25,0.06
2016,8,110.1495,125,0.06
2016,9,198.166,175,0.06
2016,10,400.2752,425,0.19
2016,11,441.9057,425,0.19
2016,12,453.6733,475,0.19
2016,13,544.0981,525,0.35
2016,14,473.7198,475,0.35
2016,15,413.764,425,0.35
2016,16,280.2083,275,0.35
2016,17,136.9868,125,0.35
2016,18,46.4318,25,0.19
2016,19,1.5175,25,0.19
2016,20,0.0162,25,0.19
2016,21,0.0378,25,0.06
2016,22,0.0433,25,0.06
2016,23,0.0409,25,0.06
2016,0,0.0517,25,0.06
2016,1,0.0317,25,0.06
2016,2,0.0409,25,0.06
2016,3,0.0317,25,0.06
2016,4,0.0379,25,0.06
2016,5,0.0363,25,0.06
2016,6,7.0689,25,0.06
2016,7,137.1789,125,0.06
2016,8,340.3893,325,0.06
2016,9,538.0246,525,0.06
2016,10,706.2867,725,0.19
2016,11,827.972,825,0.19
2016,12,891.913,875,0.19
2016,13,879.4983,875,0.35
2016,14,809.0359,825,0.35
2016,15,679.473,675,0.35
2016,16,510.5068,525,0.35
2016,17,305.9381,325,0.35
2016,18,91.7653,75,0.19
2016,19,1.2468,25,0.19
2016,20,0.0402,25,0.19
2016,21,0.0494,25,0.06
2016,22,0.0463,25,0.06
2016,23,0.0633,25,0.06
2016,0,0.0711,25,0.06
2016,1,0.085,25,0.06
2016,2,0.0672,25,0.06
2016,3,0.0943,25,0.06
2016,4,0.1074,25,0.06
2016,5,0.0896,25,0.06
2016,6,6.6826,25,0.06
2016,7,141.1932,125,0.06
2016,8,343.4922,325,0.06
2016,9,536.2287,525,0.06
2016,10,695.9824,675,0.19
2016,11,810.5243,825,0.19
2016,12,868.3785,875,0.19
2016,13,865.6806,875,0.35
2016,14,790.6686,775,0.35
2016,15,655.5171,675,0.35
2016,16,485.367,475,0.35
2016,17,289.2679,275,0.35
2016,18,87.6489,75,0.19
2016,19,1.1007,25,0.19
2016,20,0.0324,25,0.19
2016,21,0.0517,25,0.06
2016,22,0.0448,25,0.06
2016,23,0.0371,25,0.06
2016,0,0.0587,25,0.06
2016,1,0.0873,25,0.06
2016,2,0.0726,25,0.06
2016,3,0.0734,25,0.06
2016,4,0.0757,25,0.06
2016,5,0.0518,25,0.06
2016,6,6.1059,25,0.06
2016,7,130.3636,125,0.06
2016,8,330.631,325,0.06
2016,9,521.6848,525,0.06
2016,10,682.5849,675,0.19
2016,11,800.3756,825,0.19
2016,12,859.3134,875,0.19
2016,13,853.714,875,0.35
2016,14,775.1751,775,0.35
2016,15,639.6257,625,0.35
2016,16,469.8145,475,0.35
2016,17,272.5709,275,0.35
2016,18,78.4757,75,0.19
2016,19,0.961,25,0.19
2016,20,0.0278,25,0.19
2016,21,0.0332,25,0.06
2016,22,0.0425,25,0.06
2016,23,0.0386,25,0.06
2016,0,0.0286,25,0.06
2016,1,0.0309,25,0.06
2016,2,0.0742,25,0.06
2016,3,0.0448,25,0.06
2016,4,0.044,25,0.06
2016,5,0.095,25,0.06
2016,6,5.6641,25,0.06
2016,7,128.7796,125,0.06
2016,8,325.28,325,0.06
2016,9,516.8705,525,0.06
2016,10,679.403,675,0.19
2016,11,796.9206,775,0.19
2016,12,851.6284,875,0.19
2016,13,845.8147,825,0.35
2016,14,776.5114,775,0.35
2016,15,644.9488,625,0.35
2016,16,471.1778,475,0.35
2016,17,275.0003,275,0.35
2016,18,79.0368,75,0.19
2016,19,0.9956,25,0.19
2016,20,0.027,25,0.19
2016,21,0.0409,25,0.06
2016,22,0.0471,25,0.06
2016,23,0.0409,25,0.06
2016,0,0.0379,25,0.06
2016,1,0.0633,25,0.06
2016,2,0.0811,25,0.06
2016,3,0.0827,25,0.06
2016,4,0.085,25,0.06
2016,5,0.0549,25,0.06
2016,6,5.7405,25,0.06
2016,7,121.6616,125,0.06
2016,8,317.7643,325,0.06
2016,9,508.8823,525,0.06
2016,10,668.1685,675,0.19
2016,11,783.4714,775,0.19
2016,12,839.8592,825,0.19
2016,13,826.8432,825,0.35
2016,14,753.5703,775,0.35
2016,15,627.8891,625,0.35
2016,16,458.0917,475,0.35
2016,17,239.4093,225,0.35
2016,18,72.0748,75,0.19
2016,19,0.7185,25,0.19
2016,20,0.0278,25,0.19
2016,21,0.0348,25,0.06
2016,22,0.0301,25,0.06
2016,23,0.0355,25,0.06
2016,0,0.0402,25,0.06
2016,1,0.0355,25,0.06
2016,2,0.0363,25,0.06
2016,3,0.0348,25,0.06
2016,4,0.0317,25,0.06
2016,5,0.0379,25,0.06
2016,6,4.9299,25,0.06
2016,7,122.7231,125,0.06
2016,8,316.4093,325,0.06
2016,9,506.801,525,0.06
2016,10,669.8233,675,0.19
2016,11,783.5129,775,0.19
2016,12,838.4978,825,0.19
2016,13,825.6457,825,0.35
2016,14,754.9514,775,0.35
2016,15,627.1262,625,0.35
2016,16,459.7689,475,0.35
2016,17,266.9535,275,0.35
2016,18,69.5855,75,0.19
2016,19,0.7077,25,0.19
2016,20,0.0178,25,0.19
2016,21,0.0185,25,0.06
2016,22,0.0039,25,0.06
2016,23,0.0216,25,0.06
2016,0,0.0355,25,0.06
2016,1,0.0324,25,0.06
2016,2,0.0402,25,0.06
2016,3,0.0293,25,0.06
2016,4,0.0263,25,0.06
2016,5,0.0317,25,0.06
2016,6,4.6138,25,0.06
2016,7,116.4662,125,0.06
2016,8,309.5383,325,0.06
2016,9,501.1534,525,0.06
2016,10,660.4889,675,0.19
2016,11,773.5952,775,0.19
2016,12,828.4625,825,0.19
2016,13,818.6912,825,0.35
2016,14,748.1151,725,0.35
2016,15,623.4349,625,0.35
2016,16,454.2893,475,0.35
2016,17,260.4936,275,0.35
2016,18,66.0281,75,0.19
2016,19,0.6027,25,0.19
2016,20,0.0085,25,0.19
2016,21,0.0185,25,0.06
2016,22,0.0162,25,0.06
2016,23,0.0178,25,0.06
2016,0,0.0154,25,0.06
2016,1,0.0355,25,0.06
2016,2,0.0332,25,0.06
2016,3,0.0293,25,0.06
2016,4,0.034,25,0.06
2016,5,0.0394,25,0.06
2016,6,4.2524,25,0.06
2016,7,117.1597,125,0.06
2016,8,312.3233,325,0.06
2016,9,500.1229,525,0.06
2016,10,655.6193,675,0.19
2016,11,766.126,775,0.19
2016,12,816.0812,825,0.19
2016,13,807.4258,825,0.35
2016,14,739.0924,725,0.35
2016,15,613.7315,625,0.35
2016,16,468.3606,475,0.35
2016,17,250.4753,275,0.35
2016,18,46.9969,25,0.19
2016,19,0.4731,25,0.19
2016,20,0.0139,25,0.19
2016,21,0.0139,25,0.06
2016,22,0.0162,25,0.06
2016,23,0.0209,25,0.06
2016,0,0.0185,25,0.06
2016,1,0.0263,25,0.06
2016,2,0.0239,25,0.06
2016,3,0.0131,25,0.06
2016,4,0.027,25,0.06
2016,5,0.0239,25,0.06
2016,6,3.8025,25,0.06
2016,7,115.3359,125,0.06
2016,8,306.8576,325,0.06
2016,9,490.4578,475,0.06
2016,10,652.2059,675,0.19
2016,11,762.3149,775,0.19
2016,12,816.2175,825,0.19
2016,13,808.5103,825,0.35
2016,14,739.7429,725,0.35
2016,15,613.9426,625,0.35
2016,16,443.4713,425,0.35
2016,17,248.5874,225,0.35
2016,18,60.3699,75,0.19
2016,19,0.4507,25,0.19
2016,20,0.0185,25,0.19
2016,21,0.0278,25,0.06
2016,22,0.0286,25,0.06
2016,23,0.0301,25,0.06
2016,0,0.0324,25,0.06
2016,1,0.034,25,0.06
2016,2,0.0564,25,0.06
2016,3,0.0579,25,0.06
2016,4,0.0456,25,0.06
2016,5,0.0525,25,0.06
2016,6,3.4006,25,0.06
2016,7,119.2806,125,0.06
2016,8,321.0633,325,0.06
2016,9,511.7114,525,0.06
2016,10,663.7164,675,0.19
2016,11,771.9781,775,0.19
2016,12,824.0035,825,0.19
2016,13,797.3429,775,0.35
2016,14,734.3734,725,0.35
2016,15,607.6743,625,0.35
2016,16,422.8002,425,0.35
2016,17,191.6878,175,0.35
2016,18,59.3039,75,0.19
2016,19,0.3768,25,0.19
2016,20,0.0332,25,0.19
2016,21,0.0348,25,0.06
2016,22,0.01,25,0.06
2016,23,0.0448,25,0.06
2016,0,0.0502,25,0.06
2016,1,0.0641,25,0.06
2016,2,0.0471,25,0.06
2016,3,0.078,25,0.06
2016,4,0.0695,25,0.06
2016,5,0.0804,25,0.06
2016,6,1.4702,25,0.06
2016,7,52.1639,75,0.06
2016,8,193.3654,175,0.06
2016,9,411.8278,425,0.06
2016,10,515.4172,525,0.19
2016,11,760.2182,775,0.19
2016,12,826.3565,825,0.19
2016,13,814.6502,825,0.35
2016,14,742.0436,725,0.35
2016,15,614.5391,625,0.35
2016,16,444.8806,425,0.35
2016,17,249.4494,225,0.35
2016,18,55.069,75,0.19
2016,19,0.3258,25,0.19
2016,20,0.034,25,0.19
2016,21,0.0332,25,0.06
2016,22,0.0494,25,0.06
2016,23,0.0618,25,0.06
2016,0,0.0664,25,0.06
2016,1,0.0541,25,0.06
2016,2,0.0734,25,0.06
2016,3,0.0502,25,0.06
2016,4,0.0773,25,0.06
2016,5,0.051,25,0.06
2016,6,1.4584,25,0.06
2016,7,24.228,25,0.06
2016,8,54.0942,75,0.06
2016,9,51.318,75,0.06
2016,10,111.6553,125,0.19
2016,11,186.3395,175,0.19
2016,12,230.1567,225,0.19
2016,13,772.0078,775,0.35
2016,14,731.2869,725,0.35
2016,15,603.594,625,0.35
2016,16,437.094,425,0.35
2016,17,244.0502,225,0.35
2016,18,51.4041,75,0.19
2016,19,0.2757,25,0.19
2016,20,0.0278,25,0.19
2016,21,0.0494,25,0.06
2016,22,0.0147,25,0.06
2016,23,0.0386,25,0.06
2016,0,0.0788,25,0.06
2016,1,0.0711,25,0.06
2016,2,0.0703,25,0.06
2016,3,0.0355,25,0.06
2016,4,0.0657,25,0.06
2016,5,0.0626,25,0.06
2016,6,1.8769,25,0.06
2016,7,99.2111,75,0.06
2016,8,207.3449,225,0.06
2016,9,89.6079,75,0.06
2016,10,201.8571,225,0.19
2016,11,589.0597,575,0.19
2016,12,826.931,825,0.19
2016,13,816.8467,825,0.35
2016,14,741.0798,725,0.35
2016,15,610.065,625,0.35
2016,16,439.0494,425,0.35
2016,17,242.9261,225,0.35
2016,18,50.0084,75,0.19
2016,19,0.2224,25,0.19
2016,20,0.0417,25,0.19
2016,21,0.0541,25,0.06
2016,22,0.0749,25,0.06
2016,23,0.0695,25,0.06
2016,0,0.0796,25,0.06
2016,1,0.0742,25,0.06
2016,2,0.0842,25,0.06
2016,3,0.0711,25,0.06
2016,4,0.0711,25,0.06
2016,5,0.0726,25,0.06
2016,6,3.3272,25,0.06
2016,7,115.2259,125,0.06
2016,8,328.2178,325,0.06
2016,9,489.2987,475,0.06
2016,10,630.3724,625,0.19
2016,11,794.7525,775,0.19
2016,12,842.6803,825,0.19
2016,13,819.1802,825,0.35
2016,14,746.0915,725,0.35
2016,15,612.9144,625,0.35
2016,16,440.0054,425,0.35
2016,17,232.4392,225,0.35
2016,18,48.0755,25,0.19
2016,19,0.1653,25,0.19
2016,20,0.0286,25,0.19
2016,21,0.0417,25,0.06
2016,22,0.0255,25,0.06
2016,23,0.0664,25,0.06
2016,0,0.0471,25,0.06
2016,1,0.0734,25,0.06
2016,2,0.0255,25,0.06
2016,3,0.0672,25,0.06
2016,4,0.0719,25,0.06
2016,5,0.0881,25,0.06
2016,6,2.1478,25,0.06
2016,7,55.8139,75,0.06
2016,8,293.885,275,0.06
2016,9,513.1817,525,0.06
2016,10,675.5018,675,0.19
2016,11,788.8937,775,0.19
2016,12,843.1647,825,0.19
2016,13,831.9828,825,0.35
2016,14,756.2149,775,0.35
2016,15,621.7356,625,0.35
2016,16,446.3955,425,0.35
2016,17,241.8122,225,0.35
