Year,Hour,Wind Speed  ,
2016,8,8.52,8.5
2016,9,8.93,8.5
2016,10,8.21,8.5
2016,11,7.44,7.5
2016,12,7.6,7.5
2016,13,8.99,8.5
2016,14,8.53,8.5
2016,15,8.95,8.5
2016,16,9.42,9.5
2016,17,8.74,8.5
2016,18,8.07,8.5
2016,19,6.81,6.5
2016,20,4.76,4.5
2016,21,4.03,4.5
2016,22,5.7,5.5
2016,23,4.53,4.5
2016,0,4.7,4.5
2016,1,3.3,3.5
2016,2,4.22,4.5
2016,3,2.69,2.5
2016,4,3.23,3.5
2016,5,3.04,3.5
2016,6,4.12,4.5
2016,7,6.95,6.5
2016,8,7.83,7.5
2016,9,7.41,7.5
2016,10,5.82,5.5
2016,11,4.46,4.5
2016,12,3.59,3.5
2016,13,3.18,3.5
2016,14,2.8,2.5
2016,15,2.72,2.5
2016,16,3.36,3.5
2016,17,3.59,3.5
2016,18,4.08,4.5
2016,19,3.69,3.5
2016,20,3,3.5
2016,21,1.63,1.5
2016,22,1.8,1.5
2016,23,2.91,2.5
2016,0,2.91,2.5
2016,1,2.61,2.5
2016,2,2.06,2.5
2016,3,1.75,1.5
2016,4,1.75,1.5
2016,5,1.92,1.5
2016,6,1.5,1.5
2016,7,1.92,1.5
2016,8,1.58,1.5
2016,9,0.89,0.5
2016,10,1.3,1.5
2016,11,2.24,2.5
2016,12,2.73,2.5
2016,13,2.94,2.5
2016,14,2.3,2.5
2016,15,1.75,1.5
2016,16,2.06,2.5
2016,17,2.7,2.5
2016,18,3.61,3.5
2016,19,4.25,4.5
2016,20,4.47,4.5
2016,21,5.16,5.5
2016,22,5.11,5.5
2016,23,3.8,3.5
2016,0,2.06,2.5
2016,1,1,1.5
2016,2,1.41,1.5
2016,3,2.24,2.5
2016,4,2.25,2.5
2016,5,2.28,2.5
2016,6,2.46,2.5
2016,7,2.68,2.5
2016,8,4.72,4.5
2016,9,6.3,6.5
2016,10,7.19,7.5
2016,11,7.16,7.5
2016,12,6.49,6.5
2016,13,2.34,2.5
2016,14,4.27,4.5
2016,15,2.41,2.5
2016,16,1.36,1.5
2016,17,1.12,1.5
2016,18,1.34,1.5
2016,19,3.39,3.5
2016,20,6.71,6.5
2016,21,7.29,7.5
2016,22,6.67,6.5
2016,23,6.71,6.5
2016,0,6.17,6.5
2016,1,5.39,5.5
2016,2,4.27,4.5
2016,3,5.1,5.5
2016,4,5.61,5.5
2016,5,6.7,6.5
2016,6,6.3,6.5
2016,7,5.2,5.5
2016,8,5.22,5.5
2016,9,4.7,4.5
2016,10,5,5.5
2016,11,6.44,6.5
2016,12,7.91,7.5
2016,13,4.34,4.5
2016,14,2.28,2.5
2016,15,2.5,2.5
2016,16,4.67,4.5
2016,17,9.99,9.5
2016,18,7.16,7.5
2016,19,6.71,6.5
2016,20,6.62,6.5
2016,21,6.37,6.5
2016,22,5.94,5.5
2016,23,6.73,6.5
2016,0,3.2,3.5
2016,1,2.42,2.5
2016,2,10.43,10.5
2016,3,8.23,8.5
2016,4,8.28,8.5
2016,5,7.33,7.5
2016,6,3.64,3.5
2016,7,0.95,0.5
2016,8,4.41,4.5
2016,9,5.34,5.5
2016,10,1.2,1.5
2016,11,3.36,3.5
2016,12,6.45,6.5
2016,13,5.44,5.5
2016,14,6.02,6.5
2016,15,6.36,6.5
2016,16,7.88,7.5
2016,17,7.83,7.5
2016,18,6.49,6.5
2016,19,5.22,5.5
2016,20,2.41,2.5
2016,21,0,0.5
2016,22,1.8,1.5
2016,23,2.5,2.5
2016,0,3.2,3.5
2016,1,3.5,3.5
2016,2,2.61,2.5
2016,3,2.2,2.5
2016,4,1.92,1.5
2016,5,2,2.5
2016,6,1.58,1.5
2016,7,2.92,2.5
2016,8,4.72,4.5
2016,9,4.93,4.5
2016,10,5.83,5.5
2016,11,6.36,6.5
2016,12,5.94,5.5
2016,13,2.55,2.5
2016,14,1.5,1.5
2016,15,5.3,5.5
2016,16,3.96,3.5
2016,17,2.91,2.5
2016,18,4.7,4.5
2016,19,5.61,5.5
2016,20,8.91,8.5
2016,21,4.32,4.5
2016,22,4.67,4.5
2016,23,6.52,6.5
2016,0,6.65,6.5
2016,1,6.22,6.5
2016,2,5.87,5.5
2016,3,5.2,5.5
2016,4,4.91,4.5
2016,5,4.41,4.5
2016,6,4.32,4.5
2016,7,4.32,4.5
2016,8,4.95,4.5
2016,9,4.22,4.5
2016,10,4.76,4.5
2016,11,3.61,3.5
2016,12,2.73,2.5
2016,13,0.45,0.5
2016,14,0.89,0.5
2016,15,1.43,1.5
2016,16,2.03,2.5
2016,17,2.24,2.5
2016,18,1.9,1.5
2016,19,5.7,5.5
2016,20,7.28,7.5
2016,21,9.51,9.5
2016,22,3.8,3.5
2016,23,5.85,5.5
2016,0,9.71,9.5
2016,1,7.14,7.5
2016,2,6.33,6.5
2016,3,4.34,4.5
2016,4,10,10.5
2016,5,6.62,6.5
2016,6,5.61,5.5
2016,7,8.95,8.5
2016,8,8.91,8.5
2016,9,7.62,7.5
2016,10,10.6,10.5
2016,11,12.95,12.5
2016,12,13.65,13.5
2016,13,13.65,13.5
2016,14,13.32,13.5
2016,15,13.29,13.5
2016,16,13.61,13.5
2016,17,11.56,11.5
2016,18,10.27,10.5
2016,19,8.83,8.5
2016,20,6.79,6.5
2016,21,3.26,3.5
2016,22,1.57,1.5
2016,23,4.3,4.5
2016,0,5.7,5.5
2016,1,5.11,5.5
2016,2,5.46,5.5
2016,3,5.41,5.5
2016,4,5.7,5.5
2016,5,5.03,5.5
2016,6,4.59,4.5
2016,7,7.45,7.5
2016,8,9.06,9.5
2016,9,18.63,18.5
2016,10,17,17.5
2016,11,15.22,15.5
2016,12,16.12,16.5
2016,13,14.82,14.5
2016,14,16.93,16.5
2016,15,16.77,16.5
2016,16,14.44,14.5
2016,17,12.8,12.5
2016,18,11.63,11.5
2016,19,11.63,11.5
2016,20,9.21,9.5
2016,21,8.77,8.5
2016,22,10.05,10.5
2016,23,11.41,11.5
2016,0,12.76,12.5
2016,1,12.31,12.5
2016,2,11.63,11.5
2016,3,10.75,10.5
2016,4,10.3,10.5
2016,5,8.13,8.5
2016,6,8.61,8.5
2016,7,10.77,10.5
2016,8,12.54,12.5
2016,9,13.87,13.5
2016,10,13.73,13.5
2016,11,14.55,14.5
2016,12,15.66,15.5
2016,13,14.76,14.5
2016,14,15.66,15.5
2016,15,15.92,15.5
2016,16,15.48,15.5
2016,17,15,15.5
2016,18,14.77,14.5
2016,19,14.09,14.5
2016,20,12.76,12.5
2016,21,12.55,12.5
2016,22,12.45,12.5
2016,23,11.89,11.5
2016,0,11.46,11.5
2016,1,11.45,11.5
2016,2,12.13,12.5
2016,3,10.77,10.5
2016,4,10.11,10.5
2016,5,10.41,10.5
2016,6,11.41,11.5
2016,7,12.77,12.5
2016,8,12.98,12.5
2016,9,13.2,13.5
2016,10,14.12,14.5
2016,11,15.49,15.5
2016,12,16.85,16.5
2016,13,17.25,17.5
2016,14,16.2,16.5
2016,15,15.36,15.5
2016,16,14.29,14.5
2016,17,14.32,14.5
2016,18,13.73,13.5
2016,19,11.04,11.5
2016,20,7.83,7.5
2016,21,5.85,5.5
2016,22,6.52,6.5
2016,23,6.81,6.5
2016,0,5.61,5.5
2016,1,4.7,4.5
2016,2,3.64,3.5
2016,3,3.33,3.5
2016,4,3.16,3.5
2016,5,4.24,4.5
2016,6,4.7,4.5
2016,7,5.87,5.5
2016,8,9.75,9.5
2016,9,8.08,8.5
2016,10,10.3,10.5
2016,11,11.44,11.5
2016,12,12.47,12.5
2016,13,12.53,12.5
2016,14,10.8,10.5
2016,15,10.85,10.5
2016,16,8.86,8.5
2016,17,7.38,7.5
2016,18,4.92,4.5
2016,19,6.14,6.5
2016,20,7.69,7.5
2016,21,5.61,5.5
2016,22,5.52,5.5
2016,23,6.4,6.5
2016,0,5.52,5.5
2016,1,4.22,4.5
2016,2,5.59,5.5
2016,3,6.02,6.5
2016,4,6.02,6.5
2016,5,6.41,6.5
2016,6,6.73,6.5
2016,7,9.44,9.5
2016,8,10.76,10.5
2016,9,12.08,12.5
2016,10,13.44,13.5
2016,11,13.65,13.5
2016,12,13.65,13.5
2016,13,12.69,12.5
2016,14,13.29,13.5
2016,15,12.58,12.5
2016,16,11.58,11.5
2016,17,10.85,10.5
2016,18,9.71,9.5
2016,19,7.11,7.5
2016,20,5.28,5.5
2016,21,3.67,3.5
2016,22,2.98,2.5
2016,23,2.12,2.5
2016,0,2.55,2.5
2016,1,3.23,3.5
2016,2,4.34,4.5
2016,3,4.03,4.5
2016,4,3.41,3.5
2016,5,3.18,3.5
2016,6,2.73,2.5
2016,7,1.91,1.5
2016,8,0.92,0.5
2016,9,1.63,1.5
2016,10,2.47,2.5
2016,11,3.58,3.5
2016,12,3.59,3.5
2016,13,0.71,0.5
2016,14,0.71,0.5
2016,15,1.3,1.5
2016,16,3.04,3.5
2016,17,4.34,4.5
2016,18,4.93,4.5
2016,19,4.48,4.5
2016,20,5.37,5.5
2016,21,6.58,6.5
2016,22,6.65,6.5
2016,23,7.57,7.5
2016,0,7.34,7.5
2016,1,7.62,7.5
2016,2,7.45,7.5
2016,3,7.07,7.5
2016,4,7.41,7.5
2016,5,6.32,6.5
2016,6,6.19,6.5
2016,7,5.14,5.5
2016,8,2.38,2.5
2016,9,5.85,5.5
2016,10,10.63,10.5
2016,11,5.66,5.5
2016,12,2.46,2.5
2016,13,5.5,5.5
2016,14,4.75,4.5
2016,15,3.36,3.5
2016,16,3.86,3.5
2016,17,2.61,2.5
2016,18,1.36,1.5
2016,19,4.12,4.5
2016,20,5.15,5.5
2016,21,3.47,3.5
2016,22,1.79,1.5
2016,23,0.11,0.5
2016,0,13.37,13.5
2016,1,13.1,13.5
2016,2,13.12,13.5
2016,3,13.38,13.5
2016,4,13.06,13.5
2016,5,12.34,12.5
2016,6,11.42,11.5
2016,7,10.25,10.5
2016,8,10.16,10.5
2016,9,9.81,9.5
2016,10,9.46,9.5
2016,11,9.33,9.5
2016,12,9.12,9.5
2016,13,9.92,9.5
2016,14,9.34,9.5
2016,15,8.85,8.5
2016,16,8.42,8.5
2016,17,7.38,7.5
2016,18,6.36,6.5
2016,19,5.88,5.5
2016,20,5.41,5.5
2016,21,5.22,5.5
2016,22,4.81,4.5
2016,23,3.65,3.5
2016,0,2.3,2.5
2016,1,1.6,1.5
2016,2,1.17,1.5
2016,3,0.94,0.5
2016,4,0.63,0.5
2016,5,1.53,1.5
2016,6,3,3.5
2016,7,3.77,3.5
2016,8,3.61,3.5
2016,9,3.31,3.5
2016,10,3.09,3.5
2016,11,2.62,2.5
2016,12,2.16,2.5
2016,13,2.7,2.5
2016,14,2.4,2.5
2016,15,2.5,2.5
2016,16,3.11,3.5
2016,17,4.14,4.5
2016,18,4.59,4.5
2016,19,3.83,3.5
2016,20,3.16,3.5
2016,21,1.77,1.5
2016,22,1.17,1.5
2016,23,1.41,1.5
2016,0,1.66,1.5
2016,1,1.5,1.5
2016,2,1.58,1.5
2016,3,1.75,1.5
2016,4,2.28,2.5
2016,5,2.4,2.5
2016,6,2.47,2.5
2016,7,2.44,2.5
2016,8,2.78,2.5
2016,9,3.22,3.5
2016,10,3.16,3.5
2016,11,3.2,3.5
2016,12,2.77,2.5
2016,13,1.53,1.5
2016,14,1.21,1.5
2016,15,0.81,0.5
2016,16,1.63,1.5
2016,17,4.11,4.5
2016,18,5.74,5.5
2016,19,4.53,4.5
2016,20,3.68,3.5
2016,21,1.5,1.5
2016,22,2.28,2.5
2016,23,1.2,1.5
2016,0,1.1,1.5
2016,1,1.82,1.5
2016,2,1.87,1.5
2016,3,1.87,1.5
2016,4,2.25,2.5
2016,5,2.19,2.5
2016,6,2.73,2.5
2016,7,3.16,3.5
2016,8,4.08,4.5
2016,9,4.2,4.5
2016,10,4.25,4.5
2016,11,3.54,3.5
2016,12,2.57,2.5
2016,13,0.64,0.5
2016,14,2.75,2.5
2016,15,2.78,2.5
2016,16,1.32,1.5
2016,17,2.12,2.5
2016,18,3.4,3.5
2016,19,3.63,3.5
2016,20,3.41,3.5
2016,21,3.14,3.5
2016,22,2.35,2.5
2016,23,1.39,1.5
2016,0,0.71,0.5
2016,1,0.78,0.5
2016,2,1.68,1.5
2016,3,1.68,1.5
2016,4,1.39,1.5
2016,5,1.1,1.5
2016,6,2.2,2.5
2016,7,2.77,2.5
2016,8,3.47,3.5
2016,9,3.66,3.5
2016,10,2.61,2.5
2016,11,1.33,1.5
2016,12,0.58,0.5
2016,13,1,1.5
2016,14,1.35,1.5
2016,15,1.61,1.5
2016,16,1.33,1.5
2016,17,0.45,0.5
2016,18,2.05,2.5
2016,19,3.13,3.5
2016,20,2.72,2.5
2016,21,3.55,3.5
2016,22,2.34,2.5
2016,23,2.19,2.5
2016,0,2.34,2.5
2016,1,3,3.5
2016,2,3.31,3.5
2016,3,3.92,3.5
2016,4,3.86,3.5
2016,5,3.07,3.5
2016,6,3,3.5
2016,7,3.52,3.5
2016,8,3.34,3.5
2016,9,2.85,2.5
2016,10,1.2,1.5
2016,11,0.1,0.5
2016,12,2.3,2.5
2016,13,3.61,3.5
2016,14,7.12,7.5
2016,15,6.51,6.5
2016,16,5.5,5.5
2016,17,4.88,4.5
2016,18,4.53,4.5
2016,19,4.22,4.5
2016,20,3.36,3.5
2016,21,2.77,2.5
2016,22,2.04,2.5
2016,23,1.68,1.5
2016,0,2.04,2.5
2016,1,1.88,1.5
2016,2,1.66,1.5
2016,3,2.38,2.5
2016,4,3.23,3.5
2016,5,3.92,3.5
2016,6,4.63,4.5
2016,7,5.22,5.5
2016,8,6.14,6.5
2016,9,6.47,6.5
2016,10,5.01,5.5
2016,11,3.45,3.5
2016,12,3.57,3.5
2016,13,3.07,3.5
2016,14,3.67,3.5
2016,15,4.44,4.5
2016,16,5.19,5.5
2016,17,6.32,6.5
2016,18,6.58,6.5
2016,19,6.09,6.5
2016,20,5.52,5.5
2016,21,5,5.5
2016,22,4.34,4.5
2016,23,3.47,3.5
2016,0,2.97,2.5
2016,1,3.08,3.5
2016,2,3.88,3.5
2016,3,3.64,3.5
2016,4,4.1,4.5
2016,5,4.14,4.5
2016,6,3.33,3.5
2016,7,1.94,1.5
2016,8,1.86,1.5
2016,9,2.42,2.5
2016,10,2.64,2.5
2016,11,2.38,2.5
2016,12,1.8,1.5
2016,13,2.06,2.5
2016,14,1.93,1.5
2016,15,2.18,2.5
2016,16,3.49,3.5
2016,17,4.44,4.5
2016,18,3.02,3.5
2016,19,3.47,3.5
2016,20,2.51,2.5
2016,21,1.14,1.5
2016,22,1.35,1.5
2016,23,1.28,1.5
2016,0,2.12,2.5
2016,1,1.2,1.5
2016,2,1.93,1.5
2016,3,1.12,1.5
2016,4,3.3,3.5
2016,5,2.15,2.5
2016,6,3.44,3.5
2016,7,5.37,5.5
2016,8,5.88,5.5
2016,9,5.63,5.5
2016,10,4.66,4.5
2016,11,3.9,3.5
2016,12,2.97,2.5
2016,13,4.4,4.5
2016,14,3.81,3.5
2016,15,3.16,3.5
2016,16,2.83,2.5
2016,17,2.6,2.5
2016,18,2.25,2.5
2016,19,1.84,1.5
2016,20,1.87,1.5
2016,21,2.28,2.5
2016,22,3.66,3.5
2016,23,4.34,4.5
2016,0,4.77,4.5
2016,1,5.19,5.5
2016,2,5.46,5.5
2016,3,4.31,4.5
2016,4,3.13,3.5
2016,5,3.26,3.5
2016,6,4.69,4.5
2016,7,7.52,7.5
2016,8,8.35,8.5
2016,9,9.62,9.5
2016,10,10,10.5
2016,11,9.82,9.5
2016,12,8.82,8.5
2016,13,6.69,6.5
2016,14,6.81,6.5
2016,15,6.64,6.5
2016,16,5.44,5.5
2016,17,3.26,3.5
2016,18,0.98,0.5
2016,19,2.55,2.5
2016,20,3.75,3.5
2016,21,3.68,3.5
2016,22,2.02,2.5
2016,23,1.65,1.5
2016,0,2.61,2.5
2016,1,2.72,2.5
2016,2,2.02,2.5
2016,3,2.24,2.5
2016,4,2.4,2.5
2016,5,2.13,2.5
2016,6,2.72,2.5
2016,7,2.58,2.5
2016,8,2.33,2.5
2016,9,1.5,1.5
2016,10,1.53,1.5
2016,11,1.63,1.5
2016,12,4.72,4.5
2016,13,5.31,5.5
2016,14,5.35,5.5
2016,15,5.39,5.5
2016,16,5.76,5.5
2016,17,6.14,6.5
2016,18,5.81,5.5
2016,19,5.64,5.5
2016,20,5.87,5.5
2016,21,6.22,6.5
2016,22,6,6.5
2016,23,6.35,6.5
2016,0,6.32,6.5
2016,1,6.67,6.5
2016,2,6.62,6.5
2016,3,6.44,6.5
2016,4,6.09,6.5
2016,5,5.37,5.5
2016,6,5.62,5.5
2016,7,5.81,5.5
2016,8,5.59,5.5
2016,9,4.25,4.5
2016,10,2.55,2.5
2016,11,2.52,2.5
2016,12,2.75,2.5
2016,13,3,3.5
2016,14,2.7,2.5
2016,15,2.2,2.5
2016,16,1.3,1.5
2016,17,0.45,0.5
2016,18,0.67,0.5
2016,19,1.75,1.5
2016,20,1.75,1.5
2016,21,1,1.5
2016,22,1.52,1.5
2016,23,1.9,1.5
2016,0,2,2.5
2016,1,3.6,3.5
2016,2,3.18,3.5
2016,3,2.55,2.5
2016,4,2.85,2.5
2016,5,2.55,2.5
2016,6,2.41,2.5
2016,7,2.82,2.5
2016,8,2.65,2.5
2016,9,2.67,2.5
2016,10,1.57,1.5
2016,11,1.22,1.5
2016,12,0.92,0.5
2016,13,1.27,1.5
2016,14,1.22,1.5
2016,15,1.58,1.5
2016,16,1.9,1.5
2016,17,3,3.5
2016,18,3.5,3.5
2016,19,3.6,3.5
2016,20,3.83,3.5
2016,21,4.14,4.5
2016,22,4.31,4.5
2016,23,4.75,4.5
2016,0,4.85,4.5
2016,1,4.16,4.5
2016,2,3.56,3.5
2016,3,2.97,2.5
2016,4,2.94,2.5
2016,5,3.74,3.5
2016,6,5.51,5.5
2016,7,6.49,6.5
2016,8,6.71,6.5
2016,9,5.97,5.5
2016,10,5.64,5.5
2016,11,5.23,5.5
2016,12,4.33,4.5
2016,13,2.82,2.5
2016,14,3.52,3.5
2016,15,4.24,4.5
2016,16,5.2,5.5
2016,17,4.03,4.5
2016,18,3.61,3.5
2016,19,3.71,3.5
2016,20,3.32,3.5
2016,21,4.26,4.5
2016,22,4.7,4.5
2016,23,3.9,3.5
2016,0,3.7,3.5
2016,1,3.31,3.5
2016,2,2.8,2.5
2016,3,1.94,1.5
2016,4,1.89,1.5
2016,5,2.16,2.5
2016,6,2.37,2.5
2016,7,2.62,2.5
2016,8,2.98,2.5
2016,9,3.11,3.5
2016,10,3.2,3.5
2016,11,2.82,2.5
2016,12,2.97,2.5
2016,13,1,1.5
2016,14,1.61,1.5
2016,15,2.56,2.5
2016,16,3.95,3.5
2016,17,5.57,5.5
2016,18,4.62,4.5
2016,19,2.08,2.5
2016,20,1.39,1.5
2016,21,1.24,1.5
2016,22,1.71,1.5
2016,23,2.39,2.5
2016,0,2.55,2.5
2016,1,3.4,3.5
2016,2,3.22,3.5
2016,3,4.71,4.5
2016,4,4.41,4.5
2016,5,3.91,3.5
2016,6,3.77,3.5
2016,7,3.04,3.5
2016,8,4.29,4.5
2016,9,4.33,4.5
2016,10,4.2,4.5
2016,11,4.79,4.5
2016,12,6,6.5
2016,13,7.03,7.5
2016,14,7.35,7.5
2016,15,7.65,7.5
2016,16,7.08,7.5
2016,17,6.69,6.5
2016,18,7.13,7.5
2016,19,7.02,7.5
2016,20,6.99,6.5
2016,21,6.27,6.5
2016,22,6,6.5
2016,23,5.88,5.5
2016,0,5.49,5.5
2016,1,5.5,5.5
2016,2,5.22,5.5
2016,3,5.29,5.5
2016,4,4.07,4.5
2016,5,3.31,3.5
2016,6,3.13,3.5
2016,7,2.22,2.5
2016,8,1.58,1.5
2016,9,1.62,1.5
2016,10,2.11,2.5
2016,11,2.72,2.5
2016,12,2.98,2.5
2016,13,1.58,1.5
2016,14,2.37,2.5
2016,15,3.16,3.5
2016,16,3.88,3.5
2016,17,4.3,4.5
2016,18,2.53,2.5
2016,19,2.83,2.5
2016,20,2.82,2.5
2016,21,2.32,2.5
2016,22,0.92,0.5
2016,23,0.36,0.5
2016,0,1.21,1.5
2016,1,1.58,1.5
2016,2,1.3,1.5
2016,3,0.22,0.5
2016,4,0.41,0.5
2016,5,1.4,1.5
2016,6,1.73,1.5
2016,7,1.75,1.5
2016,8,2.08,2.5
2016,9,2.55,2.5
2016,10,2.87,2.5
2016,11,2.21,2.5
2016,12,2.89,2.5
2016,13,4.05,4.5
2016,14,3.51,3.5
2016,15,3.48,3.5
2016,16,4.52,4.5
2016,17,6.33,6.5
2016,18,7.21,7.5
2016,19,6.6,6.5
2016,20,5.87,5.5
2016,21,4.69,4.5
2016,22,2.59,2.5
2016,23,0.22,0.5
2016,0,0.36,0.5
2016,1,1.02,1.5
2016,2,1.1,1.5
2016,3,1,1.5
2016,4,1.34,1.5
2016,5,2.06,2.5
2016,6,2.2,2.5
2016,7,1.99,1.5
2016,8,2.53,2.5
2016,9,2.6,2.5
2016,10,3.22,3.5
2016,11,3.14,3.5
2016,12,2.45,2.5
2016,13,2.11,2.5
2016,14,2.24,2.5
2016,15,2.42,2.5
2016,16,3.85,3.5
2016,17,5.41,5.5
2016,18,4.88,4.5
2016,19,5.06,5.5
2016,20,5.46,5.5
2016,21,4.58,4.5
2016,22,3.89,3.5
2016,23,3.54,3.5
2016,0,4.14,4.5
2016,1,4.47,4.5
2016,2,4.61,4.5
2016,3,4.04,4.5
2016,4,2.83,2.5
2016,5,2,2.5
2016,6,1.86,1.5
2016,7,2,2.5
2016,8,2.11,2.5
2016,9,2.34,2.5
2016,10,3.19,3.5
2016,11,3.35,3.5
2016,12,3,3.5
2016,13,0.89,0.5
2016,14,0.81,0.5
2016,15,0.58,0.5
2016,16,0.92,0.5
2016,17,1.02,1.5
2016,18,1.14,1.5
2016,19,2.1,2.5
2016,20,2.64,2.5
2016,21,2.13,2.5
2016,22,1.5,1.5
2016,23,1.61,1.5
2016,0,1.48,1.5
2016,1,1.28,1.5
2016,2,1.94,1.5
2016,3,2.6,2.5
2016,4,2.51,2.5
2016,5,3.16,3.5
2016,6,3.81,3.5
2016,7,3.73,3.5
2016,8,4.01,4.5
2016,9,7.54,7.5
2016,10,6.22,6.5
2016,11,6.1,6.5
2016,12,6.51,6.5
2016,13,5.49,5.5
2016,14,5.79,5.5
2016,15,6.53,6.5
2016,16,5.51,5.5
2016,17,5.92,5.5
2016,18,6.03,6.5
2016,19,6.44,6.5
2016,20,6.16,6.5
2016,21,5.89,5.5
2016,22,5.76,5.5
2016,23,5.34,5.5
2016,0,5.1,5.5
2016,1,5.25,5.5
2016,2,4.47,4.5
2016,3,3.49,3.5
2016,4,2.82,2.5
2016,5,2.35,2.5
2016,6,2.32,2.5
2016,7,1.62,1.5
2016,8,1.4,1.5
2016,9,1.66,1.5
2016,10,1.86,1.5
2016,11,2.64,2.5
2016,12,2.18,2.5
2016,13,1.2,1.5
2016,14,0.94,0.5
2016,15,2.66,2.5
2016,16,4.65,4.5
2016,17,4.61,4.5
2016,18,4.43,4.5
2016,19,3.58,3.5
2016,20,2.33,2.5
2016,21,1.7,1.5
2016,22,2.47,2.5
2016,23,2.82,2.5
2016,0,2.28,2.5
2016,1,1.62,1.5
2016,2,1.3,1.5
2016,3,0.92,0.5
2016,4,1.84,1.5
2016,5,4.21,4.5
2016,6,4.65,4.5
2016,7,4.17,4.5
2016,8,4.1,4.5
2016,9,3.82,3.5
2016,10,2.72,2.5
2016,11,3.22,3.5
2016,12,3.91,3.5
2016,13,4.34,4.5
2016,14,4.53,4.5
2016,15,3.67,3.5
2016,16,3.28,3.5
2016,17,1.5,1.5
2016,18,0.64,0.5
2016,19,2.42,2.5
2016,20,3.74,3.5
2016,21,4.69,4.5
2016,22,5.15,5.5
2016,23,5.37,5.5
2016,0,4.74,4.5
2016,1,3.75,3.5
2016,2,3.47,3.5
2016,3,2.84,2.5
2016,4,2.22,2.5
2016,5,2.24,2.5
2016,6,2.33,2.5
2016,7,3.08,3.5
2016,8,3.31,3.5
2016,9,3.01,3.5
2016,10,3.16,3.5
2016,11,3.48,3.5
2016,12,2.75,2.5
2016,13,5.75,5.5
2016,14,6.83,6.5
2016,15,6.71,6.5
2016,16,7.16,7.5
2016,17,7.27,7.5
2016,18,7.07,7.5
2016,19,6.36,6.5
2016,20,5.62,5.5
2016,21,4.88,4.5
2016,22,5.41,5.5
2016,23,5.6,5.5
2016,0,4.92,4.5
2016,1,5.05,5.5
2016,2,4.72,4.5
2016,3,4.48,4.5
2016,4,4.44,4.5
2016,5,4.08,4.5
2016,6,3.26,3.5
2016,7,2.31,2.5
2016,8,1.91,1.5
2016,9,1.7,1.5
2016,10,2.01,2.5
2016,11,2.94,2.5
2016,12,2.73,2.5
2016,13,3.04,3.5
2016,14,2.24,2.5
2016,15,1.6,1.5
2016,16,2.4,2.5
2016,17,1.91,1.5
2016,18,1.3,1.5
2016,19,1.2,1.5
2016,20,1.41,1.5
2016,21,2.14,2.5
2016,22,1.9,1.5
2016,23,1.7,1.5
2016,0,1.8,1.5
2016,1,1.7,1.5
2016,2,2.32,2.5
2016,3,2.14,2.5
2016,4,2.32,2.5
2016,5,3.07,3.5
2016,6,3.49,3.5
2016,7,4.07,4.5
2016,8,4.11,4.5
2016,9,3.54,3.5
2016,10,3.76,3.5
2016,11,3.89,3.5
2016,12,2.86,2.5
2016,13,2.11,2.5
2016,14,2.2,2.5
2016,15,2.4,2.5
2016,16,2.8,2.5
2016,17,3,3.5
2016,18,2.53,2.5
2016,19,1.35,1.5
2016,20,1.3,1.5
2016,21,1.98,1.5
2016,22,3.08,3.5
2016,23,3.98,3.5
2016,0,3.11,3.5
2016,1,2.13,2.5
2016,2,1.86,1.5
2016,3,1.72,1.5
2016,4,1.8,1.5
2016,5,2.58,2.5
2016,6,3.3,3.5
2016,7,3.98,3.5
2016,8,4.92,4.5
2016,9,5.28,5.5
2016,10,4.44,4.5
2016,11,2.55,2.5
2016,12,1.25,1.5
2016,13,1.63,1.5
2016,14,1.55,1.5
2016,15,1.96,1.5
2016,16,3.47,3.5
2016,17,5.06,5.5
2016,18,5.2,5.5
2016,19,4.74,4.5
2016,20,4.17,4.5
2016,21,4.22,4.5
2016,22,3.98,3.5
2016,23,4.55,4.5
2016,0,5.38,5.5
2016,1,7.03,7.5
2016,2,7.25,7.5
2016,3,7.04,7.5
2016,4,6.44,6.5
2016,5,5.8,5.5
2016,6,5.25,5.5
2016,7,5.46,5.5
2016,8,6.28,6.5
2016,9,6.23,6.5
2016,10,5.16,5.5
2016,11,4.22,4.5
2016,12,3.23,3.5
2016,13,4.33,4.5
2016,14,5.41,5.5
2016,15,7.07,7.5
2016,16,7.88,7.5
2016,17,8.72,8.5
2016,18,8.28,8.5
2016,19,8.02,8.5
2016,20,7.71,7.5
2016,21,6.3,6.5
2016,22,3.86,3.5
2016,23,3.04,3.5
2016,0,2.77,2.5
2016,1,3.97,3.5
2016,2,4.02,4.5
2016,3,1.2,1.5
2016,4,1.9,1.5
2016,5,0.95,0.5
2016,6,1.3,1.5
2016,7,2.38,2.5
2016,8,3.52,3.5
2016,9,3.9,3.5
2016,10,2.92,2.5
2016,11,1.86,1.5
2016,12,0.5,0.5
2016,13,1.17,1.5
2016,14,0.99,0.5
2016,15,1.2,1.5
2016,16,2.53,2.5
2016,17,2.8,2.5
2016,18,2.33,2.5
2016,19,1.71,1.5
2016,20,1.51,1.5
2016,21,1.24,1.5
2016,22,1.12,1.5
2016,23,1.8,1.5
2016,0,2.38,2.5
2016,1,2.15,2.5
2016,2,1.49,1.5
2016,3,0.7,0.5
2016,4,1.2,1.5
2016,5,1.88,1.5
2016,6,2.77,2.5
